Panel Name,Panel ID,Version Number,Gene Name,Gene Status
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ATRX,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,BRCA1,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,CBL,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,CEBPA,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,COX4I2,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ERCC6L2,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,FLT3,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,GPI,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,HBD,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,HOXA11,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,IKZF1,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,NHP2,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RAD51C,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPS29,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,TERC,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,TINF2,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,WRAP53,Amber
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ABL1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ACSL6,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ANKRD26,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ANKRD34A,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ANKRD35,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ARHGAP26,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ASXL1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,BAAT,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,BCOR,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,BCORL1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,BRAF,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,C6orf25,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,CALR,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,CBLB,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,CBLC,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,CD36,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,CDKN2A,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,CUX1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,CYCS,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,DNMT3A,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ENO1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,EPHX1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,EZH2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,FANCM,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,FBXW7,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,FCGR3B,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,GNAS,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,GNRHR2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,GPX1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,GSR,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,HBG1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,HBG2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,HEPH,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,HFE2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,HRAS,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,IDH1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,IDH2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,IFNG,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,IRF1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ITGA10,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ITGA2B,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ITGB3,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,JAK2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,JAK3,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,KDM6A,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,KIT,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,KMT2A,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,KRAS,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,LIX1L,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,MASTL,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,MYD88,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,MYH9,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,NF1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,NOP10,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,NOTCH1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,NPM1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,NRAS,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,NUDT1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,PDGFRA,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,PEX11B,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,PHF6,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,PIAS3,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,PIGA,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,PIGT,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,POLR3GL,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,PRKG1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,PTEN,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,PTPN11,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RAC2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RAD21,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RBM8A,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPL15,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPL18,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPL19,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPL26,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPL27,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPL35,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPL9,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPS14,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPS27,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPS28,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RUNX1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,SETBP1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,SF3B1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,SH3BP1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,SLC34A1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,SMC1A,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,SMC3,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,SRP72,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,SRSF2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,STAG2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,TET2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,TP53,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,TSR2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,TUBB1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,TXNIP,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,U2AF1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,USB1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,USP18,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,WIPF1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,WT1,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,ZRSR2,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPL13,Red
Cytopaenias and congenital anaemias,58a70e858f62037e8779b2e8,1.33,RPL31,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,DLX3,Green
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,ENAM,Green
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,MMP20,Green
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,WDR72,Green
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,AMELX,Amber
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,C4orf26,Amber
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,FAM20A,Amber
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,FAM83H,Amber
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,KLK4,Amber
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,LAMB3,Amber
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,ACPT,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,AMBN,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,AMTN,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,CLDN16,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,CLDN19,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,CNNM4,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,COL17A1,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,FAM20C,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,GPR68,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,ITGB4,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,ITGB6,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,KCNJ1,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,LAMA3,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,LAMC2,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,LTBP3,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,ORAI1,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,PEX1,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,PEX6,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,ROGDI,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,SLC13A5,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,SLC24A4,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,SMARCD2,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,STIM1,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,TMEM165,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,TP63,Red
Amelogenesis Imperfecta,58c7f3c78f620328d77ce70e,0.42,TUFT1,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,PHOX2B,Green
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,RET,Green
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,ZEB2,Green
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,EDN3,Amber
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,EDNRB,Amber
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,GDNF,Amber
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,SOX10,Amber
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,ABCC9,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,ARID1B,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,ARVCF,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,CELSR3,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,COMT,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,CREBBP,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,DENND3,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,DHCR7,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,DLL3,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,DNMT3B,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,DSCAM,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,ECE1,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,FZD3,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,GABRG2,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,GAL,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,GAP43,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,GFRA1,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,GHRL,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,IKBKAP,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,IL11,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,INMT,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,KIAA1279,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,L1CAM,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,MAPK10,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,MBTPS2,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,MED12,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,MIR146A,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,MIR369,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,NCLN,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,NKX2-1,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,NRG1,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,NRG3,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,NRSN1,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,NRTN,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,NTRK3,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,NUP98,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,PIGV,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,PSPN,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,PTCH1,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,RELN,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,RMRP,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,RORA,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,SAMD9,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,SEMA3A,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,SEMA3C,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,SEMA3D,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,SLC6A20,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,SOX2,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,TBATA,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,TCF4,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,TUBA1A,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,VAMP5,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,VCL,Red
Familial Hirschsprung Disease,58c7f5008f620328d77ce70f,0.60,WNT3A,Red
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,ACVRL1,Green
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,BMPR2,Green
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,EIF2AK4,Green
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,ENG,Green
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,KCNK3,Green
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,SMAD9,Green
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,TBX4,Green
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,CAV1,Amber
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,BMPR1B,Red
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,CBLN2,Red
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,KCNA5,Red
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,SMAD1,Red
Pulmonary arterial hypertension,58c7f8a78f62033482c42716,1.2,SMAD4,Red
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,BPGM,Green
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,EGLN1,Green
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,EPAS1,Green
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,EPOR,Green
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,HBA1,Green
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,HBA2,Green
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,HBB,Green
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,VHL,Green
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,EGLN2,Red
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,EGLN3,Red
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,EPO,Red
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,HIF1A,Red
Hereditary Erythrocytosis,58c7fba38f6203345887d4f5,1.0,PKLR,Red
Monogenic viral susceptibility,58c7fd7f8f6203413360f1b6,0.4,IRF7,Red
Monogenic viral susceptibility,58c7fd7f8f6203413360f1b6,0.4,TMC6,Red
Monogenic viral susceptibility,58c7fd7f8f6203413360f1b6,0.4,TMC8,Red
Monogenic viral susceptibility,58c7fd7f8f6203413360f1b6,0.4,UNC93B1,Red
Unprovoked Thrombosis before 40 years of age,58c8048d8f62033f90c2716c,0.1,F5,Red
Primary Membranoproliferative Glomerulonephritis,58c805938f6203413360f1cb,0.14,CFH,Green
Primary Membranoproliferative Glomerulonephritis,58c805938f6203413360f1cb,0.14,CFHR1,Green
Primary Membranoproliferative Glomerulonephritis,58c805938f6203413360f1cb,0.14,CFHR2,Green
Primary Membranoproliferative Glomerulonephritis,58c805938f6203413360f1cb,0.14,CFHR5,Green
Primary Membranoproliferative Glomerulonephritis,58c805938f6203413360f1cb,0.14,CFI,Green
Primary Membranoproliferative Glomerulonephritis,58c805938f6203413360f1cb,0.14,C3,Red
Primary Membranoproliferative Glomerulonephritis,58c805938f6203413360f1cb,0.14,CD46,Red
Primary Membranoproliferative Glomerulonephritis,58c805938f6203413360f1cb,0.14,CFB,Red
Primary Membranoproliferative Glomerulonephritis,58c805938f6203413360f1cb,0.14,DGKE,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,ADGRV1,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,ALMS1,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,ATF6,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,BAG3,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,C1QB,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,CD3E,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,CDH23,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,CEP78,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,DFNB31,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,DICER1,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,DNMT1,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,FAM65B,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,FGFR3,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,LRTOMT,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,NGLY1,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,OTOF,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,PALB2,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,PCDH15,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,RPS10,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,RPS24,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,SKI,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,SMAD3,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,TMC1,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,USH1C,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,USH1G,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,USH2A,Green
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,COL2A1,Amber
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,DMXL2,Amber
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,HNRNPK,Amber
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,LAMB1,Amber
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,LBR,Amber
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,RAD51C,Amber
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,SMARCA1,Amber
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,SOS2,Amber
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,WRAP53,Amber
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,ADCY1,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,AGTR2,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,AKAP9,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,CHD1L,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,CRYM,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,MYO9A,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,NHP2,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,PSD3,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,RAD51D,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,SCN4B,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,TMPO,Red
ClinGen Gene Validity Curations,58ee38f88f62033bda307d54,0.61,VPS8,Red
GI tract,591444928f620348d4b20c16,1.2,APC,Green
GI tract,591444928f620348d4b20c16,1.2,BMPR1A,Green
GI tract,591444928f620348d4b20c16,1.2,MLH1,Green
GI tract,591444928f620348d4b20c16,1.2,MSH2,Green
GI tract,591444928f620348d4b20c16,1.2,MSH6,Green
GI tract,591444928f620348d4b20c16,1.2,MUTYH,Green
GI tract,591444928f620348d4b20c16,1.2,NTHL1,Green
GI tract,591444928f620348d4b20c16,1.2,PMS2,Green
GI tract,591444928f620348d4b20c16,1.2,POLD1,Green
GI tract,591444928f620348d4b20c16,1.2,POLE,Green
GI tract,591444928f620348d4b20c16,1.2,PTEN,Green
GI tract,591444928f620348d4b20c16,1.2,SMAD4,Green
GI tract,591444928f620348d4b20c16,1.2,STK11,Green
GI tract,591444928f620348d4b20c16,1.2,CDH1,Amber
GI tract,591444928f620348d4b20c16,1.2,ADM,Red
GI tract,591444928f620348d4b20c16,1.2,BRCA1,Red
GI tract,591444928f620348d4b20c16,1.2,BRCA2,Red
GI tract,591444928f620348d4b20c16,1.2,CDKN2A,Red
GI tract,591444928f620348d4b20c16,1.2,CHEK2,Red
GI tract,591444928f620348d4b20c16,1.2,ENG,Red
GI tract,591444928f620348d4b20c16,1.2,EPCAM,Red
