Panel Name,Panel ID,Version Number,Gene Name,Gene Status
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PEX6,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PEX7,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PFKM,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PGAP2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PGAP3,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PGK1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PGM1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PGM3,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PHKA1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PHKA2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PHKB,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PHKG2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PHYH,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PIGA,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PIGL,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PIGN,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PIGO,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PIGT,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PIGV,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PLA2G6,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PMM2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PMPCA,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PNPO,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PNPT1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,POLG,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,POLG2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,POMGNT1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,POMGNT2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,POMT1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,POMT2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PPA2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PPOX,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PPT1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PRKAG2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PRODH,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PSAP,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PUS1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PYCR1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PYGL,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PYGM,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,QDPR,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RANBP2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RARS2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RBCK1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RFT1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RMND1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RNASEH1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RRM2B,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SACS,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SAMHD1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SAR1B,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SARS2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SCO1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SCO2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SCP2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SDHA,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SDHAF1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SDHB,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SDHD,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SEC23B,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SERAC1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SGSH,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SI,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC16A1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC17A5,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC19A2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC19A3,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC22A5,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A13,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A15,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A19,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A20,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A22,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A26,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A3,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A38,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A4,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A46,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC2A2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC30A10,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC35C1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC35D1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC37A4,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC39A14,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC39A4,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC39A8,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC40A1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC46A1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC52A2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC52A3,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC5A1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC6A19,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC6A20,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC7A7,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SMPD1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SPG7,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SRD5A3,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SSR4,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ST3GAL5,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SUCLA2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SUCLG1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SUMF1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SUOX,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SURF1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TACO1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TALDO1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TAZ,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TFR2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TIMM8A,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TK2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TMEM165,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TMEM5,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TMEM70,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TPK1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TPP1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TRIM37,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TRMU,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TRNT1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TRPM6,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TSFM,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TTC19,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TUSC3,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TYMP,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,UGT1A1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,UMPS,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,UQCRQ,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,UROD,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,UROS,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,VARS2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,WDR45,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,XDH,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,XYLT1,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,XYLT2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,YARS2,Green
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ABCG5,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ABCG8,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ABHD12,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ACY1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ADA,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ADSL,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ALAS2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ALDH3A2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ALG13,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ALPL,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,APOB,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ASAH1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CISD2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CLDN16,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CLDN19,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CSTB,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CTSC,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CYP7B1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DCXR,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DHCR24,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DHCR7,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DHDDS,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DHODH,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DNAJC19,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DPM3,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,FECH,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,FGFR2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,FTCD,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,FXN,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,GAMT,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,GK,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,GLUL,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,GNMT,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,HADH,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,HPD,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,HPS1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,HSD17B10,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ISCU,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,LBR,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,LDLR,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,LDLRAP1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,LIPC,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MAGT1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MANBA,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MAOA,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MOCS1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MOCS2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MRPL3,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MTFMT,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MTPAP,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MVK,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,NDUFB9,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,OCRL,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,OPLAH,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PANK2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PCK1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PCSK9,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PEPD,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PGAM2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PHGDH,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PINK1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PNP,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,POR,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PRPS1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PSAT1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PSPH,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PTS,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RBP4,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RNASEH2A,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RNASEH2B,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RNASEH2C,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RNASET2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RYR1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SC5D,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SDHAF2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SDHC,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SETX,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SKIV2L,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC12A3,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC18A2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A12,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC2A1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC35A2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC3A1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC6A3,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC6A8,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC7A9,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SPR,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SPTLC1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SPTLC2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ST3GAL3,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,STS,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TAT,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TCN2,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TH,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TREX1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TTC37,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TTPA,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TUFM,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,UMOD,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,UROC1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,VIPAS39,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,VKORC1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,VPS33B,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,WFS1,Amber
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ABCG2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,AHCY,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ALG14,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ALG2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,AMPD1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,AOX1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ARSG,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ATP5A1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ATP5E,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,ATXN7,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,BCAT1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,BCAT2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,C1GALT1C1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CD320,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CETP,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CLPS,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CNDP1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,COA5,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,COX4I2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,CYP7A1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DHFRL1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DLST,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DMGDH,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,DPEP1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,EGF,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,FOLR2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,FOLR3,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,FXYD2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,GALNT12,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,GCSH,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,GGT1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,GLS,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,HAL,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,HARS2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,HYKK,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,KHK,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,KYNU,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,LFNG,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,LIPI,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MRPS16,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,MTHFD1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,NAT8L,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,NDUFA12,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,NDUFA9,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,NT5C,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,NUP62,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,OGDH,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PDK1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PDK2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PDK3,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PDK4,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PDP2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PDPR,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PDXK,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PHKG1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PHYKPL,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PIGM,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PNLIP,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PPM1B,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PPM1K,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PREPL,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,PTPRZ1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,RPIA,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SARDH,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SCARB1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SHPK,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC22A4,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC25A2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC27A5,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC35A1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC36A2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLC52A1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLCO1B1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SLCO1B3,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SUCLG2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,SUGCT,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TCN1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TDO2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TM6SF2,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TMEM126A,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TPMT,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,TREH,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,UPB1,Red
Undiagnosed metabolic disorders,5763f1518f620350a22bccdb,1.51,UQCRB,Red
